Son Soles,2301,restaurant,"[-3.6389688, 40.5301383]"
Casa Carmen,2301,restaurant,"[-3.7014168, 40.3916062]"
Bar Manolo,2304,pub,"[-3.6180249, 40.9260026]"
Oktoberfest Biergarten,2301,restaurant,"[-3.7201198, 40.4217435]"
Sushi Maya,2302,fast_food,"[-3.9201787, 40.5685133]"
Starbucks,2303,cafe,"[-3.9202528, 40.5689289]"
Lizarrán,2301,restaurant,"[-3.919765, 40.5678567]"
100 Montaditos,2304,pub,"[-3.9199207, 40.5682171]"
Karim Kebab,2301,restaurant,"[-3.9199088, 40.5676754]"
Kobbeman,2301,restaurant,"[-3.9198747, 40.5677338]"
Cake Factory Café,2301,restaurant,"[-3.9201264, 40.5680108]"
La Tagliatella,2301,restaurant,"[-3.9202575, 40.5674427]"
Puerto Pirata,2301,restaurant,"[-3.6963235, 40.2441655]"
Vergüenza Ajena,2305,bar,"[-3.7100931, 40.434895]"
Odonbuild,2303,cafe,"[-3.9075041, 40.357101]"
L'Altro Mondo,2301,restaurant,"[-3.9078273, 40.3566288]"
Dunkin' Coffee,2303,cafe,"[-3.7187893, 40.4354584]"
Luz de Luna,2304,pub,"[-3.5418341, 40.3495749]"
El Chicharrón,2301,restaurant,"[-3.5606204, 40.4302429]"
Goiko Grill,2302,fast_food,"[-3.6734225, 40.4182775]"
Guasa,2301,restaurant,"[-3.6989903, 40.4251672]"
Casa Suecia,2301,restaurant,"[-3.696253, 40.4178989]"
Bar Rafa,2303,cafe,"[-4.2649855, 40.5898189]"
Restaurante La Sidrería,2301,restaurant,"[-3.5851059, 40.766413]"
Casa Santi,2303,cafe,"[-4.269775, 40.5694118]"
Bar Sol Y Aire,2301,restaurant,"[-4.2696866, 40.5693588]"
Nubel,2305,bar,"[-3.6952072, 40.4073639]"
Taberna Yamaoka,2301,restaurant,"[-4.1471146, 40.5935217]"
Bar El Llano,2301,restaurant,"[-4.1465186, 40.5938886]"
Las Pozas,2305,bar,"[-4.147366, 40.5930514]"
J.L.,2303,cafe,"[-4.1471912, 40.5934444]"
Petit Verdot,2303,cafe,"[-4.1492833, 40.5911805]"
La rebelión de los mandiles,2301,restaurant,"[-3.71317, 40.4152211]"
La terraza del fogón by Paco,2305,bar,"[-3.661586, 40.3850508]"
El Patio de la Central,2303,cafe,"[-3.705999, 40.4193243]"
Argumosa 39,2305,bar,"[-3.6963181, 40.407688]"
Filify,2303,cafe,"[-3.696827, 40.4079225]"
Primadonna,2301,restaurant,"[-3.6984499, 40.4079482]"
,2301,restaurant,"[-3.7029284, 40.4232248]"
Donde siempre,2301,restaurant,"[-3.675028, 40.4054258]"
La Oveja Amarilla,2304,pub,"[-3.6752446, 40.4055351]"
Acebo,2303,cafe,"[-3.6754797, 40.404502]"
Donde Pablo,2304,pub,"[-3.6735588, 40.4051818]"
El Perro de Pavlov,2303,cafe,"[-3.7106105, 40.4126575]"
Taberna el Zorzal,2301,restaurant,"[-3.7108181, 40.4175091]"
Horno de Juan,2301,restaurant,"[-3.6774281, 40.4237264]"
Kaia,2301,restaurant,"[-3.677705, 40.4583966]"
Chiringuito Piscina de la 4a,2304,pub,"[-3.6074276, 40.789853]"
chiringuito Piscina La Primera,2304,pub,"[-3.6031804, 40.7941113]"
Luque,2305,bar,"[-3.3848205, 40.4749193]"
Juncal,2303,cafe,"[-3.3834361, 40.4750289]"
,2303,cafe,"[-3.8489334, 40.3429634]"
Coque,2301,restaurant,"[-3.6905135, 40.4306865]"
Habesha,2301,restaurant,"[-3.6949468, 40.4060838]"
Dunkin' Coffee,2302,fast_food,"[-3.6763188, 40.4582471]"
Mozzico,2302,fast_food,"[-3.6997959, 40.4138683]"
Zuppa,2301,restaurant,"[-3.7006227, 40.4131701]"
Zuppa,2301,restaurant,"[-3.6992463, 40.4125294]"
Montemayor,2301,restaurant,"[-3.6478356, 40.4340722]"
La tahona de Andrea,2303,cafe,"[-3.6307508, 40.38226]"
Roots Lamarca,2301,restaurant,"[-3.6956332, 40.4245829]"
La Tagliatella,2301,restaurant,"[-3.5976549, 40.368237]"
Little Caesar's,2302,fast_food,"[-3.6999035, 40.4589053]"
Miyama,2301,restaurant,"[-3.7099091, 40.4222185]"
Restaurante asiático Xian,2301,restaurant,"[-3.6635117, 40.4374046]"
Más Que Bocados,2301,restaurant,"[-3.3963433, 40.4816327]"
Rodilla,2302,fast_food,"[-3.4007087, 40.4790159]"
Ghost Lira,2303,cafe,"[-3.6690299, 40.4086429]"
La Parisiena,2301,restaurant,"[-3.6705302, 40.4083649]"
El Zamorano,2304,pub,"[-3.7358444, 40.3922385]"
Bar Arfe,2304,pub,"[-3.7374766, 40.3902033]"
Kebab Las Fronteras,2302,fast_food,"[-3.4845252, 40.4615504]"
Bar Marisquería Jaen III,2301,restaurant,"[-3.4923941, 40.454345]"
Goiko Grill,2302,fast_food,"[-3.8106049, 40.3461769]"
El Paréntesis,2303,cafe,"[-3.7105236, 40.4497538]"
El Centro,2305,bar,"[-3.4695587, 40.4539665]"
Taverne,2301,restaurant,"[-3.6979001, 40.4279411]"
Casa Tere,2301,restaurant,"[-4.1280517, 40.7045447]"
D-Spot,2303,cafe,"[-3.7423401, 40.4753813]"
Cañaveral,2302,fast_food,"[-3.6925474, 40.4702874]"
Pomodoro,2301,restaurant,"[-3.3326654, 40.5062309]"
Airiños,2301,restaurant,"[-3.6048434, 40.4272812]"
Boscos,2301,restaurant,"[-3.3639098, 40.4838197]"
La Bistró Cervantina,2304,pub,"[-3.3631919, 40.4839958]"
Restaurante Castillo,2301,restaurant,"[-3.361672, 40.4872214]"
Pollos Asados Martínez Chafé,2302,fast_food,"[-3.3505238, 40.4866174]"
Restaurante Agra Mahal 2,2301,restaurant,"[-3.9286327, 40.5769581]"
Restaurante Japonés Océano Pacífico,2301,restaurant,"[-3.928203, 40.5769603]"
El Diez,2305,bar,"[-3.9283401, 40.5768193]"
Tandem,2301,restaurant,"[-3.6960121, 40.4126966]"
La Tabernita,2304,pub,"[-3.6657114, 40.4643686]"
Dala's,2304,pub,"[-3.6863228, 40.4679041]"
Tacazzo,2301,restaurant,"[-3.6761238, 40.4171018]"
Acqua In Bocca Trattoria,2301,restaurant,"[-3.6705178, 40.4097349]"
Nacho Bravo,2301,restaurant,"[-3.6947695, 40.3920111]"
Tyché,2304,pub,"[-3.3637791, 40.4844653]"
Los Juanes,2303,cafe,"[-3.7092664, 40.450019]"
,2304,pub,"[-3.7100869, 40.4522923]"
El Rincón Venezolano,2301,restaurant,"[-3.7092864, 40.4513982]"
Sanabria,2301,restaurant,"[-3.7097341, 40.452166]"
Cachivache,2301,restaurant,"[-3.6141743, 40.8589766]"
Elcano,2301,restaurant,"[-3.6707097, 40.4461554]"
La Encarnita,2305,bar,"[-3.7140609, 40.4329617]"
Renato,2301,restaurant,"[-3.8813952, 40.4451149]"
100 Montaditos,2301,restaurant,"[-3.7171921, 40.4345646]"
La Granja,2301,restaurant,"[-3.8025765, 40.4445631]"
Papa John's,2302,fast_food,"[-3.8015652, 40.4472673]"
La Pausa,2301,restaurant,"[-4.0398255, 40.6422023]"
Restaurante Asia,2301,restaurant,"[-3.6690329, 40.3999847]"
Taberna Ipuzcoa,2301,restaurant,"[-3.6707901, 40.4354091]"
La Morocha,2304,pub,"[-3.7311711, 40.4301084]"
,2303,cafe,"[-3.8124034, 40.3777788]"
Los Amigos,2304,pub,"[-3.6626366, 40.3961319]"
Las Costillas,2301,restaurant,"[-3.6666343, 40.3950237]"
Restaurante Casa Placi,2301,restaurant,"[-3.6131759, 40.8620734]"
,2303,cafe,"[-3.7407577, 40.4599918]"
Healthy Poke,2301,restaurant,"[-3.7075748, 40.4138361]"
La Tierruca,2301,restaurant,"[-3.6134344, 40.8625878]"
Kiosco Lozoyuela,2304,pub,"[-3.6165096, 40.9244653]"
Restaurante El Serón,2301,restaurant,"[-3.5861844, 40.9122162]"
La Chingada Mix,2305,bar,"[-3.6992477, 40.408066]"
Burger King,2302,fast_food,"[-4.0080217, 40.6524325]"
Mercado chamberi (juanchos),2301,restaurant,"[-3.6975804, 40.4362478]"
Bar Bodega El Parque,2304,pub,"[-3.6565951, 40.452051]"
La Birrita,2304,pub,"[-3.6688816, 40.4464717]"
Bar la Plaza,2303,cafe,"[-3.9723997, 40.6790866]"
Bar La Ochava,2301,restaurant,"[-3.3004802, 40.293661]"
El Sabroso,2301,restaurant,"[-3.665516, 40.4011299]"
Dimibang,2301,restaurant,"[-3.7161539, 40.4317842]"
Churrería Chocolatería La Montería,2303,cafe,"[-3.8658524, 40.7261571]"
Karaoke Maggyk,2305,bar,"[-3.6742531, 40.4379768]"
Granier,2303,cafe,"[-3.6750762, 40.4385068]"
Cervecería Catalina,2304,pub,"[-3.6749078, 40.4319839]"
Before Madrid,2305,bar,"[-3.6734361, 40.4315793]"
Mola Grill,2301,restaurant,"[-3.6735121, 40.4330982]"
La Casa de la Cerveza,2304,pub,"[-3.6733659, 40.4321802]"
Domino's,2302,fast_food,"[-3.6738008, 40.4322024]"
La Taberna de Padilla,2304,pub,"[-3.6734627, 40.4311465]"
Limbocopas,2305,bar,"[-4.0564683, 40.7410122]"
Colonial,2303,cafe,"[-4.0556395, 40.7412459]"
Terraza Moscardó,2301,restaurant,"[-3.7058626, 40.389211]"
Carlos,2301,restaurant,"[-3.6926165, 40.359289]"
Canapé,2303,cafe,"[-3.6939525, 40.3566484]"
Il Paesello,2301,restaurant,"[-3.7934807, 40.4502913]"
El Rincón del Quijote,2301,restaurant,"[-3.6941535, 40.3578468]"
Casa Mónica,2303,cafe,"[-3.6941455, 40.3577622]"
Los Alonsos,2305,bar,"[-3.7134398, 40.457185]"
Siempre Igual,2305,bar,"[-3.7138454, 40.4566433]"
Kebabish,2302,fast_food,"[-3.7121439, 40.4573786]"
Uzhin,2301,restaurant,"[-3.6956247, 40.4693654]"
Poest,2301,restaurant,"[-3.7070708, 40.415306]"
El Olivo,2301,restaurant,"[-3.5361827, 40.4252955]"
Duarte,2301,restaurant,"[-3.5363318, 40.4251455]"
Go Taco Leganes,2301,restaurant,"[-3.7640352, 40.3334118]"
Bar Bodega Cuesta,2303,cafe,"[-3.6362258, 40.5392575]"
Cafetería Artepan,2303,cafe,"[-3.3741251, 40.4958513]"
La Espadaña,2301,restaurant,"[-3.3742606, 40.4962323]"
,2301,restaurant,"[-3.2551055, 40.3467293]"
,2301,restaurant,"[-3.2666389, 40.3554376]"
,2301,restaurant,"[-3.2666495, 40.3558287]"
,2301,restaurant,"[-3.2667026, 40.3557303]"
,2303,cafe,"[-3.2657063, 40.3554242]"
,2303,cafe,"[-3.2650925, 40.354759]"
,2303,cafe,"[-3.2652553, 40.3548156]"
,2303,cafe,"[-3.2648179, 40.3549913]"
,2301,restaurant,"[-3.2643436, 40.3544559]"
,2301,restaurant,"[-3.2643029, 40.3547701]"
,2301,restaurant,"[-3.264731, 40.354675]"
,2301,restaurant,"[-3.2648425, 40.3547181]"
,2301,restaurant,"[-3.2433577, 40.364556]"
,2301,restaurant,"[-3.242835, 40.3651657]"
,2301,restaurant,"[-3.2435836, 40.3654657]"
,2301,restaurant,"[-3.2432738, 40.3655173]"
Churrería-Chocolatería,2303,cafe,"[-3.7707988, 40.3291313]"
Cafeteria,2301,restaurant,"[-3.7650563, 40.3328345]"
Flax & Kale,2301,restaurant,"[-3.6918735, 40.4501693]"
Restaurante El Pajar de Fuente Hernando,2301,restaurant,"[-3.7874529, 40.95239]"
Ali Baba Kebab House,2302,fast_food,"[-3.4792888, 40.45592]"
Chocolatería churrería Las farolas,2303,cafe,"[-3.66738, 40.3997787]"
Paradis Madrid,2301,restaurant,"[-3.6957605, 40.4165388]"
Faro de Luarca,2301,restaurant,"[-3.647252, 40.535012]"
Amano,2301,restaurant,"[-3.6997425, 40.4135755]"
Starbucks,2303,cafe,"[-3.6989152, 40.4208919]"
,2303,cafe,"[-3.4346079, 40.4646388]"
,2301,restaurant,"[-3.2702933, 40.3541678]"
Ruta 108,2301,restaurant,"[-3.6702447, 40.409318]"
Bar las Herreras,2304,pub,"[-4.2769646, 40.6189741]"
Eat Me,2301,restaurant,"[-3.6717279, 40.4168312]"
Pau's Blissful Bakery,2303,cafe,"[-3.6406179, 40.4022291]"
Bar Cafe Blazquez,2303,cafe,"[-3.6406917, 40.4024088]"
SabeaPeru,2301,restaurant,"[-3.6428444, 40.4016644]"
El jardín secreto,2301,restaurant,"[-3.6463908, 40.404437]"
SoloPizza,2302,fast_food,"[-4.0910594, 40.6738121]"
El Escudo,2305,bar,"[-3.6992594, 40.4406872]"
Ga-Ma,2303,cafe,"[-3.7126624, 40.472781]"
Lisanti,2304,pub,"[-3.6933354, 40.4649665]"
Tres x Tres,2304,pub,"[-3.712541, 40.4727552]"
Club Canca y Bolsa,2301,restaurant,"[-4.0586141, 40.6023864]"
Capicúa,2301,restaurant,"[-4.0586784, 40.6018478]"
Danyo,2301,restaurant,"[-4.0586248, 40.6018182]"
Los Cántaros,2301,restaurant,"[-4.0586999, 40.601693]"
Donde Ana,2301,restaurant,"[-4.0590553, 40.6016125]"
La cocina de los Arroyos,2301,restaurant,"[-4.059294, 40.6016436]"
La Tagliatella,2301,restaurant,"[-3.6700801, 40.4115698]"
Txokopunkos,2301,restaurant,"[-3.7125387, 40.4822899]"
La Mesa Puesta,2301,restaurant,"[-3.7123574, 40.4815543]"
Solo Pizza,2301,restaurant,"[-3.6146495, 40.6779927]"
De Mar y Campo,2301,restaurant,"[-3.6145797, 40.6777771]"
,2303,cafe,"[-3.6101595, 40.6731787]"
La Chalana,2301,restaurant,"[-3.6901702, 40.4630346]"
100 Montaditos,2301,restaurant,"[-3.7037475, 40.4148124]"
Comida Vasca,2302,fast_food,"[-3.955642, 40.5790391]"
El Horno,2303,cafe,"[-3.6929054, 40.4369627]"
Panishop,2303,cafe,"[-3.6699191, 40.4428133]"
Ramen Shifu,2301,restaurant,"[-3.7075841, 40.4138846]"
Tierra Burrito Bar,2301,restaurant,"[-3.6865641, 40.4376769]"
La Ópera Flotante,2305,bar,"[-3.6746527, 40.4462865]"
Cafe Bar Onyxia,2303,cafe,"[-3.4558151, 40.456578]"
Cafe Bar Mariva,2303,cafe,"[-3.4558142, 40.4565053]"
Kebab Carolina,2302,fast_food,"[-3.4557732, 40.4570404]"
Dong Fang,2301,restaurant,"[-3.4543452, 40.4517761]"
Chicago 40,2301,restaurant,"[-3.7519957, 40.3897552]"
Bar El Foro,2304,pub,"[-3.3667744, 40.1615633]"
El Bienmesabe de la Agüela,2301,restaurant,"[-3.4671378, 40.4560134]"
Cervecería La Mar de Huelva,2305,bar,"[-3.4723386, 40.4612865]"
Bar Flor,2303,cafe,"[-3.3010056, 40.433229]"
Bar el Trébol,2303,cafe,"[-3.2993735, 40.4329752]"
Bar Los Ángeles,2303,cafe,"[-3.3002278, 40.4331998]"
Cordero,2301,restaurant,"[-3.7137812, 40.3814176]"
He Lao Tai,2301,restaurant,"[-3.7043938, 40.3833803]"
Burger King,2302,fast_food,"[-3.7206698, 40.4137662]"
Flunch,2303,cafe,"[-3.6602054, 40.4116745]"
Sushi Michi,2301,restaurant,"[-3.471225, 40.4578676]"
La paella de Dolores,2301,restaurant,"[-3.6255252, 40.3774983]"
,2303,cafe,"[-4.0042179, 40.7849032]"
Nickelodeon Café,2302,fast_food,"[-3.7519455, 40.4094736]"
Bar La Plaza,2304,pub,"[-3.1812718, 40.3293681]"
Bar-Restaurante Marcelo,2301,restaurant,"[-3.6147913, 40.6785082]"
Cafe23,2303,cafe,"[-3.6146505, 40.6789965]"
,2304,pub,"[-3.6154878, 40.6775811]"
,2301,restaurant,"[-3.6154753, 40.6776152]"
Panther Juice&Sandwich Madrid,2302,fast_food,"[-3.6914724, 40.4506761]"
Bar La Cueva,2304,pub,"[-4.0078982, 40.6273685]"
Restaurante Amparo,2301,restaurant,"[-3.7571456, 40.3317774]"
Restaurante Superbestia,2302,fast_food,"[-3.4460706, 40.3019497]"
La Nueva,2305,bar,"[-3.7052737, 40.4332114]"
Cafeteria Olimpia,2303,cafe,"[-3.9167434, 40.2783384]"
Alto Tajo,2303,cafe,"[-3.6180982, 40.4364987]"
Nest,2305,bar,"[-3.9130788, 40.6211059]"
La tertulia,2301,restaurant,"[-3.6552351, 40.4039514]"
El Portalón,2305,bar,"[-3.9066661, 40.6230076]"
Bar Caribe,2304,pub,"[-3.9060776, 40.6221292]"
Alcarria cervecería,2305,bar,"[-3.7572785, 40.3310666]"
El Feroz,2304,pub,"[-3.9067239, 40.6218104]"
La Cabilda,2305,bar,"[-3.9051929, 40.6218967]"
Bar Churrería Felipe,2304,pub,"[-3.9055355, 40.6220397]"
Cafetería Las Adelinas,2303,cafe,"[-4.0164927, 40.5612267]"
Chifa,2301,restaurant,"[-3.6956978, 40.4440001]"
EL BALCON DE GRIÑON,2301,restaurant,"[-3.8619244, 40.2068319]"
Vinoteca El Caño,2304,pub,"[-3.9071414, 40.6231782]"
Bar D'Kathy,2305,bar,"[-3.9081216, 40.6215952]"
El Refugio de Hoyo,2304,pub,"[-3.9082428, 40.6215125]"
Restaurante Pulpería,2301,restaurant,"[-3.9206045, 40.7173987]"
Cafetería El Ruedo,2303,cafe,"[-3.9198964, 40.7172862]"
Mesón Rocío,2301,restaurant,"[-3.9072731, 40.3577959]"
Karma Restaurante,2301,restaurant,"[-3.9078645, 40.357474]"
Pura Vida Gastrobar,2303,cafe,"[-3.9078002, 40.3572634]"
Sweet Charlott,2303,cafe,"[-3.9080134, 40.3570836]"
Chillax Lounge,2301,restaurant,"[-3.9102785, 40.3614707]"
The Peco's Bakery,2303,cafe,"[-3.8991299, 40.3531924]"
Camomila y Canela,2301,restaurant,"[-3.8992158, 40.353268]"
La Cocina de Nana,2301,restaurant,"[-3.8993821, 40.3533927]"
Mangia Bene,2301,restaurant,"[-3.8995068, 40.3535174]"
Kebab Grecia,2302,fast_food,"[-3.8995738, 40.3535797]"
Magic,2305,bar,"[-3.8996395, 40.3536431]"
Gin & Ron,2305,bar,"[-3.8996623, 40.3536748]"
Kebab Jan,2302,fast_food,"[-3.8999051, 40.3538996]"
Melmak Copas,2305,bar,"[-3.9002015, 40.3541592]"
Restaurante Casa Feliz,2301,restaurant,"[-3.9003262, 40.354242]"
American Pizza Villa,2301,restaurant,"[-3.9003973, 40.3543431]"
,2301,restaurant,"[-3.5311663, 40.5060473]"
La Pulpería,2301,restaurant,"[-4.017943, 40.6361963]"
Café Bar Castilla,2304,pub,"[-3.9911552, 40.6441876]"
Gastrotasca Elisium,2304,pub,"[-3.9917626, 40.6439515]"
Coore,2304,pub,"[-3.9914815, 40.6439624]"
Showloom,2304,pub,"[-3.9911487, 40.6438244]"
Mesón Jamonería La Viña de Baco,2301,restaurant,"[-3.9907113, 40.6443828]"
,2304,pub,"[-3.9910776, 40.6438809]"
El Rincon de Flecha,2304,pub,"[-4.0138913, 40.5613988]"
La Cafetería,2303,cafe,"[-4.0070268, 40.6274767]"
Cruce de Caminos,2305,bar,"[-4.0094285, 40.6295022]"
Pizzeria Altoke,2301,restaurant,"[-4.0047, 40.6176586]"
Beefcious,2301,restaurant,"[-3.6095522, 40.3690735]"
Fonsi y Mari,2304,pub,"[-3.6584151, 40.3888755]"
El sitio,2304,pub,"[-3.6605067, 40.3912473]"
Bar Oliva,2303,cafe,"[-3.6994388, 40.3884587]"
La Huida,2301,restaurant,"[-4.0050522, 40.6265446]"
Bar Los Faroles,2304,pub,"[-4.0068994, 40.6282114]"
,2304,pub,"[-4.0067807, 40.6282713]"
El Mesón del Río,2304,pub,"[-4.0067736, 40.6280588]"
Real Döner Kebab,2302,fast_food,"[-4.0075722, 40.6287822]"
La Tajada,2301,restaurant,"[-3.6807084, 40.4561979]"
Cafetería Casa Mimi,2303,cafe,"[-4.0178791, 40.6292658]"
Pub Leyton,2305,bar,"[-4.0047262, 40.6304545]"
La Masía Bar,2304,pub,"[-4.0114611, 40.6345233]"
cerveceria Pittu,2301,restaurant,"[-3.6866224, 40.424129]"
El stop de Pepe,2301,restaurant,"[-4.3373487, 40.3709359]"
,2301,restaurant,"[-4.3340729, 40.3607742]"
Monasterio,2301,restaurant,"[-4.3203771, 40.3697272]"
McPacos,2302,fast_food,"[-4.3342272, 40.360189]"
Di Mateo,2301,restaurant,"[-4.0550103, 40.7408136]"
Medina,2301,restaurant,"[-3.7191414, 40.472491]"
La Fragua,2304,pub,"[-4.0562765, 40.7407515]"
El Pollo Dorado,2302,fast_food,"[-4.0548467, 40.7407178]"
Cuerda Larga,2303,cafe,"[-4.067295, 40.734022]"
Bomarea,2305,bar,"[-3.6095601, 40.4002823]"
La Cantina,2304,pub,"[-4.0079176, 40.6276367]"
Bar Corchea,2301,restaurant,"[-4.0074603, 40.6273118]"
Bar La Cueva,2304,pub,"[-4.0076238, 40.6273303]"
El Perro Gamberro,2301,restaurant,"[-3.6677725, 40.4263489]"
Ozone,2304,pub,"[-4.0036702, 40.6300076]"
El Bosque de Xana - Sidrería,2304,pub,"[-4.0036146, 40.6299864]"
La Fragua del Rey,2301,restaurant,"[-4.003391, 40.6298847]"
Sahara,2302,fast_food,"[-4.0031655, 40.6297798]"
KK'o Salao,2304,pub,"[-4.0037376, 40.6288879]"
Fast Food Burger,2302,fast_food,"[-4.0029084, 40.6283739]"
La Alhambra II,2304,pub,"[-4.0112093, 40.6273633]"
Churrería Chocolatería Carmen,2303,cafe,"[-4.0098521, 40.6276125]"
Bar Andaluz,2304,pub,"[-4.0095353, 40.6269048]"
Entre Bambalinas,2301,restaurant,"[-4.0054181, 40.6365999]"
Panaché,2304,pub,"[-4.0080525, 40.6324169]"
Masterpool Villalba,2304,pub,"[-4.0080107, 40.6338679]"
,2303,cafe,"[-4.0057616, 40.6314095]"
La Gaditana en Villalba,2304,pub,"[-4.0055097, 40.6312877]"
La Gaditana en Villalba,2302,fast_food,"[-4.0055048, 40.6314039]"
Cafetería La Reyna,2303,cafe,"[-4.0056049, 40.6315182]"
La Venta Vieja,2304,pub,"[-4.0554747, 40.7419766]"
Maype,2304,pub,"[-4.0555367, 40.7412872]"
Muñoza,2301,restaurant,"[-4.0553237, 40.7413374]"
Bar Tapas,2305,bar,"[-3.5117906, 40.7437772]"
Tapería El Lobo,2301,restaurant,"[-3.5117998, 40.7445997]"
Bar Cris,2305,bar,"[-3.5117118, 40.7445836]"
,2305,bar,"[-3.5115389, 40.744788]"
,2305,bar,"[-3.5109018, 40.7441368]"
La Choncha,2301,restaurant,"[-3.5105968, 40.7439546]"
Canaletto,2301,restaurant,"[-3.788996, 40.2955918]"
D'Puamá,2304,pub,"[-3.9924565, 40.6448795]"
Meli,2303,cafe,"[-3.7834505, 40.2938371]"
Asador La Navata,2301,restaurant,"[-3.9873242, 40.5949411]"
Solopizza,2302,fast_food,"[-4.0137769, 40.6347246]"
Mesón La Parrilla,2301,restaurant,"[-4.0083931, 40.6275176]"
4BFC Döner kebab,2302,fast_food,"[-3.6221148, 40.3795827]"
Marisquería Moreno,2301,restaurant,"[-3.8629005, 40.3209071]"
Tozzi,2303,cafe,"[-3.8622551, 40.3211748]"
,2301,restaurant,"[-3.8627139, 40.3207905]"
Taberna Recreo Espartinas,2305,bar,"[-3.6792368, 40.4244195]"
El resplandor,2303,cafe,"[-3.6645063, 40.417422]"
Vinum,2305,bar,"[-3.4633304, 40.4603207]"
Bar Villaluzdary,2305,bar,"[-3.4681488, 40.4504853]"
Los Fogones de Marrakech,2301,restaurant,"[-3.7982816, 40.2809662]"
El Llagaron,2301,restaurant,"[-4.0794383, 40.6644787]"
Virginia II,2303,cafe,"[-3.4582965, 40.4531966]"
Virginia III,2303,cafe,"[-3.458955, 40.453057]"
Virginia I,2303,cafe,"[-3.4593204, 40.4524693]"
,2303,cafe,"[-4.0669309, 40.7288907]"
Los Fogones,2301,restaurant,"[-3.5579537, 40.402269]"
Bar La Piscina,2301,restaurant,"[-4.4952949, 40.3265905]"
Le Parisien,2301,restaurant,"[-3.6910973, 40.4018506]"
Casa Egido,2301,restaurant,"[-3.6911563, 40.4011009]"
Al son de Cuba,2301,restaurant,"[-3.6905649, 40.4030128]"
Empatía rincón vegano,2301,restaurant,"[-3.692028, 40.404227]"
Donde Siempre,2301,restaurant,"[-3.7000702, 40.3167235]"
La Gramola,2305,bar,"[-3.7058322, 40.3167092]"
La Tapita,2304,pub,"[-3.7015098, 40.3167208]"
,2303,cafe,"[-3.6856941, 40.3091732]"
Cervecería la Avenida,2305,bar,"[-3.6474932, 40.3848188]"
Mad Mad Vegan,2301,restaurant,"[-3.6985824, 40.4227628]"
Qué Chevere,2301,restaurant,"[-3.7191622, 40.4871212]"
Cafetería Restaurante El Olivo,2301,restaurant,"[-4.0202161, 40.6240353]"
La Cantina del 29,2304,pub,"[-4.0227642, 40.6244003]"
New York Burguer,2301,restaurant,"[-3.6915957, 40.4502505]"
El Perejil,2301,restaurant,"[-3.6126459, 40.4867073]"
Cafetería Take Away,2303,cafe,"[-3.6087887, 40.4880863]"
Restaurante La Madreña Castellana,2301,restaurant,"[-3.6905265, 40.438986]"
Bar Campanoli,2304,pub,"[-3.6969423, 40.4498638]"
Bar Restaurante Casa Gala,2304,pub,"[-3.720075, 40.4320162]"
Pals,2305,bar,"[-3.6138368, 40.4931139]"
Arrocería Marina Ventura,2301,restaurant,"[-3.6989014, 40.4153709]"
Sushi Co,2301,restaurant,"[-3.4696929, 40.4504009]"
Santa Cruz,2301,restaurant,"[-3.4952451, 40.4526128]"
Ficafe,2303,cafe,"[-3.6434908, 40.4090289]"
Cafetería Mayfa,2305,bar,"[-3.641959, 40.409688]"
La fundición,2305,bar,"[-3.6418928, 40.4099979]"
Cafetería Nibur,2303,cafe,"[-3.645558, 40.4072259]"
Udaipur Indian Cuisine,2301,restaurant,"[-3.6904032, 40.4386515]"
El Portón de Aranjuez,2301,restaurant,"[-3.6034982, 40.0284247]"
Restaurante La Rotonda,2301,restaurant,"[-3.5698056, 40.0367905]"
Telepizza,2302,fast_food,"[-3.9025395, 40.3567412]"
Donner Kebab Turkey,2302,fast_food,"[-3.9004572, 40.3570908]"
Khopa,2305,bar,"[-3.9006074, 40.3569926]"
El Trompezón,2301,restaurant,"[-3.4495663, 40.458468]"
La ribera de Oporto II,2303,cafe,"[-3.6473559, 40.4101677]"
El espejo,2303,cafe,"[-3.6459501, 40.4105433]"
El Lugar de Martina,2301,restaurant,"[-3.7055406, 40.4214742]"
,2305,bar,"[-3.7055915, 40.4220387]"
El Dorado,2303,cafe,"[-4.3056751, 40.2768067]"
,2301,restaurant,"[-3.2460733, 40.3644926]"
,2301,restaurant,"[-3.2423183, 40.3646196]"
La Ribera de Oporto,2304,pub,"[-3.6456163, 40.410935]"
Brunetti Italian Store,2301,restaurant,"[-3.7084384, 40.4190393]"
,2301,restaurant,"[-3.2651918, 40.352267]"
,2301,restaurant,"[-3.2667653, 40.3556585]"
Barra Fina,2305,bar,"[-3.6969188, 40.3936993]"
Yakitoro by Chicote,2301,restaurant,"[-3.6901909, 40.4501985]"
Pollos al carbón El Leñazo,2301,restaurant,"[-3.7184566, 40.4313774]"
La Vaquería Montañesa,2301,restaurant,"[-3.6927809, 40.4287956]"
Tres Cerditos,2301,restaurant,"[-3.6940843, 40.3975021]"
La Suerte,2301,restaurant,"[-3.6035663, 40.3635101]"
Cocina Morenoti,2301,restaurant,"[-3.6469185, 40.4788443]"
Fratelli d'Italia,2301,restaurant,"[-3.7000761, 40.4215606]"
La cervecería,2304,pub,"[-3.8515225, 40.3186215]"
,2304,pub,"[-3.8592257, 40.3129679]"
La Ermita,2304,pub,"[-3.8602985, 40.3124243]"
Bel Mondo,2301,restaurant,"[-3.6842561, 40.426088]"
Porteño. Pizza bar,2301,restaurant,"[-3.6977041, 40.4645887]"
